Coordenada x de la abeja, coordenada y de la abeja, coordenada z de la abeja
-75.5620586595,6.33327778536,1345.61
-75.5657291538,6.33845515517,1351.57
-75.5544399178,6.33125281601,1376.80
-75.5489032697,6.34175403256,1337.66
-75.5587754317,6.34758976251,1381.61
-75.5551918496,6.33778509309,1362.98
-75.5436429185,6.32823222157,1328.92
-75.5623957035,6.34798036697,1357.97
-75.5510413041,6.32834303029,1355.19
-75.5579446422,6.34598524168,1374.00
-75.5598642119,6.33221500914,1371.82
-75.559100687,6.34372909454,1376.43
-75.5475789097,6.34051964159,1331.96
-75.5542572755,6.34247291058,1383.81
-75.5485575784,6.33128785843,1315.30
-75.5665431236,6.33980670628,1337.04
-75.5640920511,6.33237752587,1340.82
-75.5416964187,6.3396017403,1378.81
-75.5464590072,6.3434906382,1368.85
-75.5502899733,6.33272598557,1365.70
-75.5530770328,6.34152104225,1354.75
-75.5589634543,6.33913009275,1340.04
-75.5603005147,6.32747023039,1342.72
-75.5491573539,6.33890044278,1319.97
-75.5568408212,6.34033656665,1333.25
-75.5572103002,6.33111252345,1351.60
-75.5573196669,6.34700040776,1349.56
-75.5492727178,6.33881901276,1368.41
-75.5659390972,6.34122446928,1325.65
-75.567106474,6.34310567339,1353.99
-75.5521466964,6.33228887058,1328.51
-75.5538888977,6.34386073074,1340.91
-75.5687051354,6.33077262766,1352.70
-75.5577598006,6.33349792755,1316.97
-75.5469781169,6.33296588881,1379.15
-75.5621841429,6.33687470342,1358.00
-75.5689360395,6.33957998825,1316.42
-75.5640515305,6.34656099151,1323.07
-75.5583798331,6.32725984746,1336.46
-75.5692777994,6.33232789815,1362.83
-75.5551734083,6.33455191601,1353.37
-75.5616151332,6.33237927972,1368.46
-75.547479075,6.3332368159,1320.41
-75.5520804963,6.3456212434,1314.74
-75.5636898618,6.34367042924,1362.53
-75.563603813,6.3452998609,1383.93
-75.554452463,6.34202880077,1310.54
-75.5608990968,6.3373222907,1346.62
-75.5550027049,6.34015751197,1323.23
-75.5563239592,6.33041461986,1337.96
-75.5618554922,6.3375165418,1315.18
-75.5666512894,6.32999648227,1365.92
-75.5501801445,6.34427188298,1368.53
-75.5504478831,6.33082104565,1357.68
-75.5695893713,6.34023502119,1363.54
-75.5663069968,6.34085422895,1378.51
-75.5670014898,6.34544067666,1381.33
-75.5572954067,6.32848445406,1334.11
-75.5605571603,6.34536835686,1382.97
-75.5473986169,6.33134655455,1375.45
-75.5423157097,6.33367446657,1315.08
-75.5698551272,6.32789681288,1342.49
-75.5535381451,6.34654116691,1327.27
-75.5565189952,6.34080980047,1358.99
-75.5438993358,6.34638761684,1317.09
-75.5550861402,6.34638892175,1343.20
-75.5651263109,6.34541125638,1356.41
-75.5434145897,6.340505629,1320.78
-75.5453074242,6.3420752897,1336.46
-75.5468751973,6.33397922281,1339.32
-75.55810717,6.34310258188,1325.70
-75.5524079323,6.3331011193,1351.23
-75.5632024611,6.33713850183,1314.81
-75.561040608,6.32702512075,1318.59
-75.5503023082,6.33481777887,1347.32
-75.5534364659,6.34058310106,1380.96
-75.5440971204,6.33891149665,1352.91
-75.5544636585,6.34661422222,1387.91
-75.5646050687,6.34362031887,1382.34
-75.5679645143,6.34541025053,1329.42
-75.5537017907,6.34644685193,1318.70
-75.5459805091,6.32895914845,1326.27
-75.554162943,6.33447702502,1371.12
-75.5417045872,6.3295350669,1316.45
-75.5637433946,6.33327615618,1362.31
-75.5659076991,6.33559634878,1330.14
-75.5551021974,6.32907527026,1365.06
-75.5409813045,6.32738797233,1349.70
-75.5415872896,6.3350746161,1381.89
-75.5602593952,6.3293155876,1322.18
-75.5634963847,6.34629075633,1373.81
-75.5451472897,6.33147767013,1377.16
-75.5602189028,6.34320144312,1334.41
-75.5455435146,6.32752681934,1335.62
-75.5577458944,6.3443225388,1338.24
-75.546023707,6.33794695683,1376.45
-75.5643603998,6.34629329114,1347.25
-75.5594763692,6.33091176425,1388.57
-75.5657669812,6.33086972377,1340.54
-75.546154965,6.33774881127,1368.23
-75.5525679303,6.33707793976,1359.69
-75.5655682638,6.3277354221,1327.72
-75.54577265,6.34364245823,1381.34
-75.5648942281,6.34699388586,1389.25
-75.5582741842,6.34312625215,1361.48
-75.5429192372,6.33063119483,1380.58
-75.5589770491,6.33696410024,1333.10
-75.5558857972,6.33894172691,1318.12
-75.563069365,6.33605748646,1346.66
-75.5541518578,6.34503879647,1339.11
-75.5561859674,6.34551697879,1316.37
-75.5625998116,6.33295142374,1358.65
-75.5561223319,6.34073940604,1334.72
-75.547465515,6.33795515672,1372.11
-75.5624043568,6.3274830976,1311.00
-75.5549701322,6.33857213529,1321.44
-75.5692771354,6.34079983103,1365.07
-75.567174684,6.33822476485,1387.74
-75.5622278973,6.32711019344,1331.01
-75.5592614542,6.34696544103,1362.95
-75.5593381696,6.33960219613,1366.22
-75.5418508179,6.33304836454,1364.74
-75.5498200129,6.33492769516,1315.70
-75.5561571579,6.34216953994,1372.29
-75.5607729216,6.33400265828,1387.55
-75.5488954738,6.33085695191,1372.11
-75.5569565893,6.32876986975,1331.39
-75.5531925719,6.34649504832,1318.34
-75.553018275,6.34434638917,1323.93
-75.5604820523,6.33260442423,1384.60
-75.5431847982,6.32953242738,1338.85
-75.5495543127,6.34127446824,1343.12
-75.5645668026,6.34660466036,1362.37
-75.5599683713,6.33032484095,1367.36
-75.5692227978,6.34327637365,1357.08
-75.554578747,6.33359423671,1346.84
-75.5438668647,6.32826578489,1368.76
-75.5605828742,6.33787689063,1389.14
-75.542459895,6.33557218708,1359.08
-75.5614273281,6.32711698616,1343.94
-75.5558430747,6.34623018423,1388.58
-75.5656926614,6.3435163537,1317.86
-75.5437265472,6.32956070915,1330.43
-75.5449567203,6.34187556979,1376.26
-75.5565896325,6.33860984053,1327.66
-75.5570519425,6.34773713064,1343.76
-75.5578291243,6.33228377136,1378.51
-75.5465088437,6.34023157235,1323.97
-75.5406348751,6.34782660511,1387.19
-75.5581543107,6.34780803536,1386.76
-75.5418694252,6.33863033914,1364.90
-75.5460125429,6.32875284936,1366.37
-75.5628525098,6.33232655797,1346.17
-75.5537176081,6.33346748838,1375.33
-75.5618352973,6.32749546174,1374.18
-75.5531895914,6.34092355131,1341.28
-75.5646236892,6.32949875615,1314.59
-75.5665680294,6.3450831457,1314.55
-75.558090353,6.33820843465,1333.44
-75.5564891946,6.34026226682,1362.29
-75.552165482,6.32886668998,1330.53
-75.5560704995,6.34421767809,1361.19
-75.5423033835,6.34543481863,1325.06
-75.5627894626,6.33291156844,1363.78
-75.5577519976,6.33223653956,1332.01
-75.5410212541,6.33179465188,1387.37
-75.568543919,6.34098318419,1389.74
-75.5637454464,6.34330690281,1330.24
-75.5635978347,6.33246093583,1370.81
-75.5606155883,6.34177653886,1344.05
-75.5454908054,6.32937840559,1336.93
-75.5451653729,6.33458412966,1325.63
-75.5469513166,6.34191287506,1382.71
-75.5633999303,6.34186075526,1359.01
-75.5625405126,6.33298210757,1342.21
-75.5571796099,6.328102723,1322.95
-75.5688981227,6.33796725605,1310.15
-75.5495962829,6.3353138561,1360.48
-75.5474874874,6.34162543862,1353.38
-75.5667778191,6.34729447571,1331.67
-75.553170529,6.34562675895,1315.00
-75.5459344058,6.33150641357,1377.17
-75.5475150606,6.34401886516,1379.98
-75.5684305703,6.34763382087,1371.55
-75.5696266349,6.34478852426,1325.65
-75.5636245889,6.32945872672,1326.84
-75.5579807737,6.33698482568,1351.92
-75.5596090214,6.33945741048,1321.31
-75.5495000228,6.3366208888,1384.84
-75.5554429532,6.34657162384,1380.94
-75.5489716076,6.33519293843,1334.07
-75.5484130487,6.34547839222,1315.30
-75.5564509411,6.32983519255,1379.88
-75.5416352879,6.33104018011,1334.73
-75.5450258405,6.33325664795,1328.22
-75.5520316,6.33466450561,1328.08
-75.5624703093,6.32741535283,1364.33
-75.5468877247,6.32854937238,1311.50
-75.55303832,6.33044518035,1343.42
-75.5625734706,6.32818438164,1327.41
-75.5497494711,6.33430167189,1339.40
-75.54163854,6.33289785591,1347.48
-75.5513266481,6.34541131434,1348.79
-75.5656782139,6.32871508189,1327.24
-75.5539175079,6.3345602895,1330.30
-75.5683656123,6.3339564261,1356.19
-75.5609953847,6.32953857728,1343.20
-75.5580513952,6.34753105883,1332.30
-75.559119096,6.33096870838,1386.85
-75.547712694,6.33405632441,1326.76
-75.5650332321,6.33027253281,1359.61
-75.5547444423,6.34597326232,1366.57
-75.5683450439,6.33320837133,1379.82
-75.5414119339,6.33115750607,1384.63
-75.5503922839,6.34582560053,1382.52
-75.5569242752,6.32838891518,1349.24
-75.5507589733,6.34012751885,1338.28
-75.5466249538,6.33781667248,1334.22
-75.5561827,6.33397893182,1337.86
-75.5624669922,6.34537969988,1377.60
-75.542906941,6.33930660229,1332.58
-75.5683404408,6.3410910203,1359.93
-75.5529756083,6.3394966823,1320.60
-75.5530575028,6.3274907716,1387.88
-75.5473441555,6.33837968261,1344.66
-75.5645482564,6.32891512427,1323.17
-75.5687198508,6.33625228178,1382.00
-75.5668330175,6.33465069549,1327.03
-75.552268949,6.34642952427,1370.10
-75.5426949001,6.33023979526,1331.17
-75.5553216381,6.33107093027,1380.03
-75.5502290961,6.34796839553,1355.07
-75.5584000315,6.33898068325,1348.63
-75.5649175579,6.34607640123,1371.71
-75.5426596058,6.32812713841,1384.50
-75.5602545188,6.34091544899,1358.56
-75.5489663189,6.34199916519,1324.19
-75.5671655088,6.32962262247,1321.87
-75.5563581388,6.34675966273,1378.53
-75.555277899,6.34327249017,1379.28
-75.5489546356,6.3277792064,1363.61
-75.5464068728,6.34319758746,1379.53
-75.5658293741,6.34087045819,1335.40
-75.5457674383,6.33664997608,1317.72
-75.5607594099,6.34600114983,1369.59
-75.5520871414,6.33917590762,1343.37
-75.5565775742,6.33890594519,1387.45
-75.5669476698,6.33659539074,1350.94
-75.565332528,6.34188848568,1363.90
-75.5536027035,6.33712027249,1352.90
-75.5618782654,6.33321266379,1355.56
-75.5541503626,6.33944585834,1314.28
-75.5680929593,6.33080897977,1365.73
-75.5532183539,6.32794550683,1332.85
-75.5694893574,6.33479184035,1361.92
-75.5681863153,6.33824014432,1344.71
-75.5665824405,6.34778605953,1311.57
-75.5624328908,6.3432610139,1389.06
-75.5408745158,6.34089513926,1375.90
-75.5663800073,6.33144129508,1354.20
-75.5687152478,6.34200585587,1388.80
-75.5629013326,6.33200545263,1326.22
-75.5569248889,6.34088049685,1357.55
-75.5697838992,6.33797353832,1368.28
-75.557886619,6.34675536835,1378.85
-75.5571179822,6.33345513949,1343.05
-75.5592088302,6.33295860941,1326.45
-75.5588701162,6.33193693962,1359.53
-75.5535665468,6.34172805472,1317.72
-75.5633266465,6.34743355467,1352.03
-75.5483957755,6.33680905036,1349.14
-75.5675685571,6.33316233307,1341.93
-75.5688102191,6.34470263881,1350.06
-75.5418557917,6.33761908962,1387.13
